(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | DECLARE: var0 = 48"
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | DECLARE: var1 = 13"
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | DECLARE: var2 = 30"
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | DECLARE: var3 = 79"
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | DECLARE: var4 = 52"
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | SUBTRACT: 48 - 13 = 35"
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Hello from process_1402 [instruction 1]""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | SUBTRACT: 30 - 79 = 0"
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Hello from process_1402 [instruction 3]""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | DECLARE: var5 = 60"
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | ADD: 13 + 30 = 43"
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | DECLARE: var7 = 38"
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | DECLARE: var8 = 57"
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | ADD: 52 + 48 = 100"
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 3 (outer 4)""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | PRINT: "Hello from process_1402 [instruction 11]""
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | SUBTRACT: 30 - 79 = 0"
(06/28/2025 03:49:59PM) Core:0 "[(06/28/2025 03:49:59PM)] Core 0 | PID 2401 | SUBTRACT: 79 - 52 = 27"
(06/28/2025 03:50:00PM) Core:0 "[(06/28/2025 03:50:00PM)] Core 0 | PID 2401 | SLEEP: for 467ms"
(06/28/2025 03:50:00PM) Core:0 "[(06/28/2025 03:50:00PM)] Core 0 | PID 2401 | SUBTRACT: 48 - 13 = 35"
(06/28/2025 03:50:00PM) Core:0 "[(06/28/2025 03:50:00PM)] Core 0 | PID 2401 | DECLARE: var16 = 34"
(06/28/2025 03:50:00PM) Core:0 "[(06/28/2025 03:50:00PM)] Core 0 | PID 2401 | PRINT: "Hello from process_1402 [instruction 17]""
(06/28/2025 03:50:00PM) Core:0 "[(06/28/2025 03:50:00PM)] Core 0 | PID 2401 | DECLARE: var18 = 4"
(06/28/2025 03:50:00PM) Core:0 "[(06/28/2025 03:50:00PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:50:00PM) Core:0 "[(06/28/2025 03:50:00PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:50:00PM) Core:0 "[(06/28/2025 03:50:00PM)] Core 0 | PID 2401 | PRINT: "Loop iteration 3 (outer 1)""
