(06/28/2025 03:50:26PM) Core:1 "[(06/28/2025 03:50:26PM)] Core 1 | PID 2428 | DECLARE: var0 = 91"
(06/28/2025 03:50:26PM) Core:1 "[(06/28/2025 03:50:26PM)] Core 1 | PID 2428 | DECLARE: var1 = 80"
(06/28/2025 03:50:26PM) Core:1 "[(06/28/2025 03:50:26PM)] Core 1 | PID 2428 | DECLARE: var2 = 62"
(06/28/2025 03:50:26PM) Core:1 "[(06/28/2025 03:50:26PM)] Core 1 | PID 2428 | DECLARE: var3 = 5"
(06/28/2025 03:50:26PM) Core:1 "[(06/28/2025 03:50:26PM)] Core 1 | PID 2428 | DECLARE: var4 = 51"
(06/28/2025 03:50:26PM) Core:1 "[(06/28/2025 03:50:26PM)] Core 1 | PID 2428 | ADD: 91 + 80 = 171"
(06/28/2025 03:50:26PM) Core:1 "[(06/28/2025 03:50:26PM)] Core 1 | PID 2428 | ADD: 80 + 62 = 142"
(06/28/2025 03:50:26PM) Core:1 "[(06/28/2025 03:50:26PM)] Core 1 | PID 2428 | ADD: 62 + 5 = 67"
(06/28/2025 03:50:26PM) Core:1 "[(06/28/2025 03:50:26PM)] Core 1 | PID 2428 | SUBTRACT: 5 - 51 = 0"
(06/28/2025 03:50:26PM) Core:1 "[(06/28/2025 03:50:26PM)] Core 1 | PID 2428 | ADD: 51 + 91 = 142"
(06/28/2025 03:50:26PM) Core:2 "[(06/28/2025 03:50:26PM)] Core 2 | PID 2428 | DECLARE: var5 = 15"
(06/28/2025 03:50:26PM) Core:2 "[(06/28/2025 03:50:26PM)] Core 2 | PID 2428 | DECLARE: var6 = 13"
(06/28/2025 03:50:26PM) Core:2 "[(06/28/2025 03:50:26PM)] Core 2 | PID 2428 | SLEEP: for 210ms"
(06/28/2025 03:50:27PM) Core:2 "[(06/28/2025 03:50:27PM)] Core 2 | PID 2428 | SLEEP: for 286ms"
(06/28/2025 03:50:27PM) Core:2 "[(06/28/2025 03:50:27PM)] Core 2 | PID 2428 | SUBTRACT: 51 - 91 = 0"
(06/28/2025 03:50:27PM) Core:2 "[(06/28/2025 03:50:27PM)] Core 2 | PID 2428 | DECLARE: var10 = 39"
(06/28/2025 03:50:27PM) Core:2 "[(06/28/2025 03:50:27PM)] Core 2 | PID 2428 | DECLARE: var11 = 21"
(06/28/2025 03:50:27PM) Core:2 "[(06/28/2025 03:50:27PM)] Core 2 | PID 2428 | PRINT: "Loop iteration 1 (outer 1)""
